timestamp,backend,variant,workload,node_count,run,duration_ms,ok,status
2026-01-23T17:47:58,es,p50_net,N001,1,1,64.49149316176772,True,200
2026-01-23T17:47:58,sketch,p50_net,N001,1,2,5.1142629235982895,True,200
2026-01-23T17:47:58,es,p50_net,N001,1,2,3.342744894325733,True,200
2026-01-23T17:47:58,sketch,p50_net,N001,1,3,4.972896073013544,True,200
2026-01-23T17:47:58,es,p50_net,N001,1,3,3.245638683438301,True,200
2026-01-23T17:47:58,sketch,p50_net,N001,1,4,5.0041102804243565,True,200
2026-01-23T17:47:58,es,p50_net,N001,1,4,3.3272546716034412,True,200
2026-01-23T17:47:58,sketch,p50_net,N001,1,5,4.928582813590765,True,200
2026-01-23T17:47:58,es,p50_net,N001,1,5,3.2746451906859875,True,200
2026-01-23T17:47:58,sketch,p75_net,N001,1,1,5.622140131890774,True,200
2026-01-23T17:47:58,es,p75_net,N001,1,1,71.32331328466535,True,200
2026-01-23T17:47:58,sketch,p75_net,N001,1,2,4.810728132724762,True,200
2026-01-23T17:47:58,es,p75_net,N001,1,2,3.3404920250177383,True,200
2026-01-23T17:47:58,sketch,p75_net,N001,1,3,4.469641949981451,True,200
2026-01-23T17:47:58,es,p75_net,N001,1,3,3.2305261120200157,True,200
2026-01-23T17:47:58,sketch,p75_net,N001,1,4,4.707076121121645,True,200
2026-01-23T17:47:58,es,p75_net,N001,1,4,3.1542088836431503,True,200
2026-01-23T17:47:58,sketch,p75_net,N001,1,5,4.499579779803753,True,200
2026-01-23T17:47:58,es,p75_net,N001,1,5,3.259649034589529,True,200
2026-01-23T17:47:58,sketch,p90_net,N001,1,1,5.575606133788824,True,200
2026-01-23T17:47:58,es,p90_net,N001,1,1,69.23454022035003,True,200
2026-01-23T17:47:58,sketch,p90_net,N001,1,2,5.130552686750889,True,200
2026-01-23T17:47:58,es,p90_net,N001,1,2,3.322616219520569,True,200
2026-01-23T17:47:58,sketch,p90_net,N001,1,3,5.124740302562714,True,200
2026-01-23T17:47:58,es,p90_net,N001,1,3,3.3223647624254227,True,200
2026-01-23T17:47:58,sketch,p90_net,N001,1,4,4.94775315746665,True,200
2026-01-23T17:47:58,es,p90_net,N001,1,4,3.18537512794137,True,200
2026-01-23T17:47:58,sketch,p90_net,N001,1,5,4.814743064343929,True,200
2026-01-23T17:47:58,es,p90_net,N001,1,5,3.243581857532263,True,200
2026-01-23T17:47:58,sketch,p25_p50_p75_p90_net,N001,1,1,7.714265026152134,True,200
2026-01-23T17:47:58,es,p25_p50_p75_p90_net,N001,1,1,71.75556384027004,True,200
2026-01-23T17:47:58,sketch,p25_p50_p75_p90_net,N001,1,2,4.509266931563616,True,200
2026-01-23T17:47:58,es,p25_p50_p75_p90_net,N001,1,2,3.364364616572857,True,200
2026-01-23T17:47:58,sketch,p25_p50_p75_p90_net,N001,1,3,4.423356149345636,True,200
2026-01-23T17:47:58,es,p25_p50_p75_p90_net,N001,1,3,3.33615904673934,True,200
2026-01-23T17:47:58,sketch,p25_p50_p75_p90_net,N001,1,4,4.714782815426588,True,200
2026-01-23T17:47:58,es,p25_p50_p75_p90_net,N001,1,4,3.3534448593854904,True,200
2026-01-23T17:47:58,sketch,p25_p50_p75_p90_net,N001,1,5,5.175733007490635,True,200
2026-01-23T17:47:58,es,p25_p50_p75_p90_net,N001,1,5,3.330484963953495,True,200
2026-01-23T17:47:58,sketch,cumulative_net,N001,1,1,5.025210790336132,True,200
