timestamp_utc,run,epoch,scenario,estimator,rule,gamma,lam,arrivals,pending_before,assigned,running,completed_this_epoch,completed_total,evicted_total,moves_this_epoch,constrained_tasks,overcommitted_nodes,mean_grant_ratio,solver_ms,solver_status,objective,est_cpu_err_mean,est_cpu_err_p90
2026-09-04T20:24:38.155722+00:00,1,20,static,static,request,10,1.0,40,183,49,89,22,452,0,0,8,0,0.9937,891.051,OPTIMAL,2920.000000,41.1579,83.5128
2026-09-04T20:24:48.116410+00:00,1,20,sketch,sketch,p50,10,1.0,40,112,70,116,31,506,0,1,66,0,0.9103,9859.904,OPTIMAL,4029.000000,7.8626,21.8145
2026-09-04T20:24:51.565598+00:00,1,20,es,es,p50,10,1.0,40,109,67,116,30,506,0,0,69,1,0.9087,2476.419,OPTIMAL,4027.000000,8.4062,24.0861
2026-09-04T20:25:26.436704+00:00,2,0,static,static,request,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,71.603,OPTIMAL,38.000000,,
2026-09-04T20:25:26.491627+00:00,2,0,sketch,sketch,p50,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,54.390,OPTIMAL,38.000000,,
2026-09-04T20:25:26.544062+00:00,2,0,es,es,p50,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,51.957,OPTIMAL,38.000000,,
2026-09-04T20:26:01.023217+00:00,2,1,static,static,request,10,1.0,23,23,61,61,0,0,0,0,3,0,0.9929,147.341,OPTIMAL,3823.000000,46.3019,92.5539
2026-09-04T20:26:01.181132+00:00,2,1,sketch,sketch,p50,10,1.0,23,23,61,61,0,0,0,0,3,0,0.9929,116.228,OPTIMAL,3823.000000,1.4084,1.3903
2026-09-04T20:26:02.089598+00:00,2,1,es,es,p50,10,1.0,23,23,61,61,0,0,0,0,3,0,0.9929,201.369,OPTIMAL,3823.000000,1.3453,1.3903
2026-09-04T20:26:38.162859+00:00,2,2,static,static,request,10,1.0,36,36,74,87,8,8,0,0,9,0,0.9871,613.963,OPTIMAL,4034.000000,36.5585,79.1676
2026-09-04T20:26:38.534363+00:00,2,2,sketch,sketch,p50,10,1.0,36,36,76,90,7,7,0,0,32,0,0.9509,312.045,OPTIMAL,4036.000000,8.1139,24.4641
