timestamp_utc,run,epoch,scenario,estimator,rule,gamma,lam,arrivals,pending_before,assigned,running,completed_this_epoch,completed_total,evicted_total,moves_this_epoch,constrained_tasks,overcommitted_nodes,mean_grant_ratio,solver_ms,solver_status,objective,est_cpu_err_mean,est_cpu_err_p90
2026-09-04T08:11:45.438228+00:00,0,14,dynamic+reassign,sketch,p50,10,1.0,30,60,63,123,31,331,0,0,67,0,0.9098,367.816,OPTIMAL,4023.000000,6.8238,20.1369
2026-09-04T08:11:46.853778+00:00,0,14,p50-1.2xalloc,sketch,p50bump,10,1.0,30,66,65,118,31,332,0,5,20,5,0.9857,1316.010,OPTIMAL,4020.000000,2.6641,2.7605
2026-09-04T08:11:48.803894+00:00,0,14,avg-p50p75-1.2xalloc,sketch,avgp50p75bump,10,1.0,30,70,62,116,30,327,0,6,32,4,0.9879,1846.283,OPTIMAL,4016.000000,6.4096,18.6623
2026-09-04T08:11:49.432337+00:00,0,14,window-avg,sketch,window,10,1.0,30,62,62,120,32,331,0,0,71,3,0.9252,534.461,OPTIMAL,4022.000000,8.5093,20.8728
2026-09-04T08:11:50.084100+00:00,0,14,p90,sketch,p90,10,1.0,30,69,63,119,29,326,0,1,45,1,0.9561,562.742,OPTIMAL,4022.000000,11.0148,14.4621
2026-09-04T08:11:50.740576+00:00,0,14,avg-epoch,sketch,avg,10,1.0,30,60,64,123,32,332,0,0,76,1,0.9089,564.808,OPTIMAL,4024.000000,7.5498,21.5849
2026-09-04T08:11:54.930072+00:00,0,15,static,static,request,0,0.0,39,115,25,103,26,337,0,0,12,1,0.9929,264.303,OPTIMAL,25.000000,45.2247,85.2714
2026-09-04T08:11:55.846158+00:00,0,15,reassign,static,request,10,1.0,39,114,58,99,28,341,0,0,10,0,0.9934,903.514,OPTIMAL,3424.000000,45.1672,85.2714
2026-09-04T08:11:56.491224+00:00,0,15,dynamic,sketch,p50,0,0.0,39,74,33,128,29,361,0,0,66,3,0.9084,550.910,OPTIMAL,33.000000,7.6475,24.4294
2026-09-04T08:11:59.007741+00:00,0,15,dynamic+reassign,sketch,p50,10,1.0,39,76,75,127,31,362,0,0,66,1,0.9102,2431.183,OPTIMAL,4035.000000,7.5852,23.6298
