variant,transport,epoch,pass,scope,n_subs,wall_ms,took_ms
C_hdr,msearch,4,1,BATCH,30,126.607,1007
C_td,serial,4,1,N001,1,49.388,44
C_td,serial,4,1,N002,1,48.886,44
C_td,serial,4,1,N003,1,47.836,44
C_td,serial,4,1,N004,1,49.216,45
C_td,serial,4,1,N005,1,48.356,44
C_td,serial,4,1,N006,1,48.707,44
C_td,serial,4,1,N007,1,48.204,44
C_td,serial,4,1,N008,1,48.168,44
C_td,serial,4,1,N009,1,48.176,44
C_td,serial,4,1,N010,1,47.681,44
C_td,serial,4,1,N011,1,48.147,44
C_td,serial,4,1,N012,1,48.475,44
C_td,serial,4,1,N013,1,48.154,44
C_td,serial,4,1,N014,1,47.920,44
C_td,serial,4,1,N015,1,48.483,44
C_td,serial,4,1,N016,1,47.759,43
C_td,serial,4,1,N017,1,48.125,44
C_td,serial,4,1,N018,1,48.295,44
C_td,serial,4,1,N019,1,49.303,45
C_td,serial,4,1,N020,1,49.168,45
C_td,serial,4,1,N021,1,48.095,44
C_td,serial,4,1,N022,1,48.783,45
C_td,serial,4,1,N023,1,48.313,44
C_td,serial,4,1,N024,1,48.830,44
C_td,serial,4,1,N025,1,48.442,44
C_td,serial,4,1,N026,1,45.945,42
C_td,serial,4,1,N027,1,45.262,41
C_td,serial,4,1,N028,1,48.173,44
C_td,serial,4,1,N029,1,48.159,44
C_td,serial,4,1,N030,1,48.197,44
D_hdr,serial,5,1,N001,1,30.241,25
D_hdr,serial,5,1,N002,1,29.669,25
D_hdr,serial,5,1,N003,1,30.812,26
D_hdr,serial,5,1,N004,1,28.975,24
D_hdr,serial,5,1,N005,1,28.924,24
D_hdr,serial,5,1,N006,1,29.369,25
D_hdr,serial,5,1,N007,1,29.367,25
D_hdr,serial,5,1,N008,1,29.002,24
D_hdr,serial,5,1,N009,1,32.796,28
D_hdr,serial,5,1,N010,1,27.472,22
D_hdr,serial,5,1,N011,1,29.653,25
D_hdr,serial,5,1,N012,1,26.589,22
D_hdr,serial,5,1,N013,1,28.773,25
D_hdr,serial,5,1,N014,1,27.776,24
D_hdr,serial,5,1,N015,1,30.027,25
D_hdr,serial,5,1,N016,1,27.277,22
D_hdr,serial,5,1,N017,1,28.139,24
D_hdr,serial,5,1,N018,1,30.809,26
D_hdr,serial,5,1,N019,1,28.885,24
D_hdr,serial,5,1,N020,1,29.275,25
D_hdr,serial,5,1,N021,1,28.849,24
D_hdr,serial,5,1,N022,1,29.797,25
D_hdr,serial,5,1,N023,1,29.374,25
D_hdr,serial,5,1,N024,1,29.366,25
D_hdr,serial,5,1,N025,1,28.763,24
D_hdr,serial,5,1,N026,1,28.485,24
D_hdr,serial,5,1,N027,1,27.843,24
D_hdr,serial,5,1,N028,1,26.681,22
D_hdr,serial,5,1,N029,1,28.029,24
D_hdr,serial,5,1,N030,1,28.006,24
B,serial,2,1,N001,1,9.939,6
B,serial,2,1,N002,1,9.724,6
B,serial,2,1,N003,1,9.778,6
B,serial,2,1,N004,1,9.537,6
B,serial,2,1,N005,1,9.854,6
B,serial,2,1,N006,1,9.591,6
B,serial,2,1,N007,1,9.958,6
B,serial,2,1,N008,1,9.679,6
B,serial,2,1,N009,1,10.263,6
B,serial,2,1,N010,1,10.127,6
B,serial,2,1,N011,1,9.985,6
B,serial,2,1,N012,1,10.143,6
B,serial,2,1,N013,1,11.144,6
B,serial,2,1,N014,1,10.098,6
B,serial,2,1,N015,1,10.244,6
B,serial,2,1,N016,1,10.111,6
B,serial,2,1,N017,1,9.958,6
B,serial,2,1,N018,1,9.991,6
B,serial,2,1,N019,1,9.916,6
B,serial,2,1,N020,1,9.978,6
B,serial,2,1,N021,1,10.049,6
B,serial,2,1,N022,1,10.016,6
B,serial,2,1,N023,1,10.124,6
B,serial,2,1,N024,1,9.906,6
B,serial,2,1,N025,1,8.204,4
B,serial,2,1,N026,1,9.875,6
B,serial,2,1,N027,1,9.896,6
B,serial,2,1,N028,1,9.989,6
B,serial,2,1,N029,1,9.929,6
B,serial,2,1,N030,1,9.912,6
B,msearch,2,1,BATCH,30,31.920,210
C_td,serial,1,1,N001,1,35.649,31
C_td,serial,1,1,N002,1,35.109,31
C_td,serial,1,1,N003,1,34.720,30
C_td,serial,1,1,N004,1,35.023,31
C_td,serial,1,1,N005,1,34.770,31
C_td,serial,1,1,N006,1,35.623,31
C_td,serial,1,1,N007,1,35.017,31
C_td,serial,1,1,N008,1,34.871,31
C_td,serial,1,1,N009,1,35.819,32
C_td,serial,1,1,N010,1,34.859,31
C_td,serial,1,1,N011,1,34.595,30
C_td,serial,1,1,N012,1,34.697,31
C_td,serial,1,1,N013,1,34.997,31
C_td,serial,1,1,N014,1,34.682,30
C_td,serial,1,1,N015,1,34.836,31
C_td,serial,1,1,N016,1,35.068,31
C_td,serial,1,1,N017,1,34.854,31
C_td,serial,1,1,N018,1,34.583,30
C_td,serial,1,1,N019,1,34.757,31
C_td,serial,1,1,N020,1,34.955,31
C_td,serial,1,1,N021,1,34.648,30
C_td,serial,1,1,N022,1,34.713,31
C_td,serial,1,1,N023,1,35.521,31
C_td,serial,1,1,N024,1,34.687,30
C_td,serial,1,1,N025,1,34.707,31
C_td,serial,1,1,N026,1,34.420,30
C_td,serial,1,1,N027,1,34.690,31
C_td,serial,1,1,N028,1,34.705,31
C_td,serial,1,1,N029,1,34.668,31
C_td,serial,1,1,N030,1,35.197,31
D_hdr,msearch,1,1,BATCH,30,91.111,706
D_hdr,msearch,4,1,BATCH,30,119.521,945
C_hdr,serial,4,1,N001,1,27.090,22
C_hdr,serial,4,1,N002,1,29.070,24
C_hdr,serial,4,1,N003,1,26.171,22
C_hdr,serial,4,1,N004,1,27.621,23
C_hdr,serial,4,1,N005,1,26.968,22
C_hdr,serial,4,1,N006,1,27.573,23
C_hdr,serial,4,1,N007,1,28.163,23
C_hdr,serial,4,1,N008,1,27.591,23
C_hdr,serial,4,1,N009,1,28.984,24
C_hdr,serial,4,1,N010,1,26.820,22
C_hdr,serial,4,1,N011,1,27.151,23
C_hdr,serial,4,1,N012,1,26.845,22
C_hdr,serial,4,1,N013,1,27.875,23
C_hdr,serial,4,1,N014,1,27.484,23
C_hdr,serial,4,1,N015,1,28.448,24
C_hdr,serial,4,1,N016,1,27.067,23
C_hdr,serial,4,1,N017,1,27.212,23
C_hdr,serial,4,1,N018,1,27.730,23
C_hdr,serial,4,1,N019,1,27.020,23
C_hdr,serial,4,1,N020,1,28.345,24
C_hdr,serial,4,1,N021,1,27.088,22
C_hdr,serial,4,1,N022,1,26.796,22
C_hdr,serial,4,1,N023,1,26.852,22
C_hdr,serial,4,1,N024,1,27.264,23
C_hdr,serial,4,1,N025,1,26.382,22
C_hdr,serial,4,1,N026,1,26.499,22
C_hdr,serial,4,1,N027,1,27.430,23
C_hdr,serial,4,1,N028,1,26.776,22
C_hdr,serial,4,1,N029,1,27.430,23
C_hdr,serial,4,1,N030,1,27.466,23
B,msearch,5,1,BATCH,30,34.279,242
A,msearch,5,1,BATCH,30,9.531,8
C_hdr,msearch,2,1,BATCH,30,82.559,625
C_hdr,serial,2,1,N001,1,22.366,18
C_hdr,serial,2,1,N002,1,22.830,18
C_hdr,serial,2,1,N003,1,18.477,14
C_hdr,serial,2,1,N004,1,23.519,19
C_hdr,serial,2,1,N005,1,22.373,18
C_hdr,serial,2,1,N006,1,22.469,18
C_hdr,serial,2,1,N007,1,23.599,19
C_hdr,serial,2,1,N008,1,22.672,18
C_hdr,serial,2,1,N009,1,22.503,18
C_hdr,serial,2,1,N010,1,22.944,19
C_hdr,serial,2,1,N011,1,22.684,18
C_hdr,serial,2,1,N012,1,23.396,19
C_hdr,serial,2,1,N013,1,26.920,22
C_hdr,serial,2,1,N014,1,23.583,19
C_hdr,serial,2,1,N015,1,23.243,19
C_hdr,serial,2,1,N016,1,23.380,19
C_hdr,serial,2,1,N017,1,23.013,19
C_hdr,serial,2,1,N018,1,22.801,18
C_hdr,serial,2,1,N019,1,22.563,18
C_hdr,serial,2,1,N020,1,22.953,19
C_hdr,serial,2,1,N021,1,23.349,19
C_hdr,serial,2,1,N022,1,22.877,18
C_hdr,serial,2,1,N023,1,23.864,19
C_hdr,serial,2,1,N024,1,22.691,18
C_hdr,serial,2,1,N025,1,23.858,18
C_hdr,serial,2,1,N026,1,22.712,18
C_hdr,serial,2,1,N027,1,22.695,18
C_hdr,serial,2,1,N028,1,23.017,19
C_hdr,serial,2,1,N029,1,22.942,19
C_hdr,serial,2,1,N030,1,23.026,19
D_td,msearch,1,1,BATCH,30,132.862,1120
C_hdr,serial,1,1,N001,1,23.098,18
C_hdr,serial,1,1,N002,1,22.441,18
C_hdr,serial,1,1,N003,1,20.150,16
C_hdr,serial,1,1,N004,1,22.297,18
C_hdr,serial,1,1,N005,1,19.703,15
C_hdr,serial,1,1,N006,1,21.883,18
C_hdr,serial,1,1,N007,1,22.150,18
C_hdr,serial,1,1,N008,1,22.315,18
C_hdr,serial,1,1,N009,1,22.097,18
C_hdr,serial,1,1,N010,1,22.261,18
C_hdr,serial,1,1,N011,1,22.132,18
C_hdr,serial,1,1,N012,1,24.449,20
C_hdr,serial,1,1,N013,1,22.660,18
C_hdr,serial,1,1,N014,1,22.522,18
C_hdr,serial,1,1,N015,1,22.164,18
C_hdr,serial,1,1,N016,1,22.858,18
C_hdr,serial,1,1,N017,1,22.244,18
C_hdr,serial,1,1,N018,1,22.423,18
C_hdr,serial,1,1,N019,1,22.409,18
C_hdr,serial,1,1,N020,1,22.454,18
C_hdr,serial,1,1,N021,1,21.694,17
C_hdr,serial,1,1,N022,1,22.027,17
C_hdr,serial,1,1,N023,1,24.477,20
C_hdr,serial,1,1,N024,1,22.235,18
C_hdr,serial,1,1,N025,1,15.736,11
C_hdr,serial,1,1,N026,1,19.666,15
C_hdr,serial,1,1,N027,1,22.571,18
C_hdr,serial,1,1,N028,1,23.249,19
C_hdr,serial,1,1,N029,1,21.714,17
C_hdr,serial,1,1,N030,1,21.847,18
D_td,msearch,5,1,BATCH,30,155.836,1305
A,serial,4,1,N001,1,5.186,1
A,serial,4,1,N002,1,4.416,1
A,serial,4,1,N003,1,4.618,1
A,serial,4,1,N004,1,4.478,1
A,serial,4,1,N005,1,4.683,1
A,serial,4,1,N006,1,5.267,1
A,serial,4,1,N007,1,4.674,1
A,serial,4,1,N008,1,4.622,1
A,serial,4,1,N009,1,4.580,1
A,serial,4,1,N010,1,4.595,1
A,serial,4,1,N011,1,4.592,1
A,serial,4,1,N012,1,4.594,1
A,serial,4,1,N013,1,4.744,1
A,serial,4,1,N014,1,4.581,1
A,serial,4,1,N015,1,4.528,1
A,serial,4,1,N016,1,4.554,1
A,serial,4,1,N017,1,4.580,1
A,serial,4,1,N018,1,4.613,1
A,serial,4,1,N019,1,4.534,1
A,serial,4,1,N020,1,4.667,1
A,serial,4,1,N021,1,4.597,1
A,serial,4,1,N022,1,4.666,1
A,serial,4,1,N023,1,4.713,1
A,serial,4,1,N024,1,4.628,1
A,serial,4,1,N025,1,4.672,1
A,serial,4,1,N026,1,4.569,1
A,serial,4,1,N027,1,4.629,1
A,serial,4,1,N028,1,4.569,1
A,serial,4,1,N029,1,4.513,1
A,serial,4,1,N030,1,4.562,1
C_td,serial,2,1,N001,1,36.463,32
C_td,serial,2,1,N002,1,37.328,33
C_td,serial,2,1,N003,1,36.476,32
C_td,serial,2,1,N004,1,36.667,33
C_td,serial,2,1,N005,1,36.031,32
C_td,serial,2,1,N006,1,36.286,32
C_td,serial,2,1,N007,1,36.786,33
C_td,serial,2,1,N008,1,37.065,33
C_td,serial,2,1,N009,1,36.581,32
C_td,serial,2,1,N010,1,36.498,32
C_td,serial,2,1,N011,1,36.364,32
C_td,serial,2,1,N012,1,36.261,32
C_td,serial,2,1,N013,1,36.155,32
C_td,serial,2,1,N014,1,36.457,32
C_td,serial,2,1,N015,1,36.142,32
C_td,serial,2,1,N016,1,36.027,32
C_td,serial,2,1,N017,1,36.565,32
C_td,serial,2,1,N018,1,36.316,32
C_td,serial,2,1,N019,1,36.442,32
C_td,serial,2,1,N020,1,37.349,33
C_td,serial,2,1,N021,1,36.185,32
C_td,serial,2,1,N022,1,37.069,33
C_td,serial,2,1,N023,1,36.501,32
C_td,serial,2,1,N024,1,36.065,32
C_td,serial,2,1,N025,1,36.125,32
C_td,serial,2,1,N026,1,36.199,32
C_td,serial,2,1,N027,1,36.534,32
C_td,serial,2,1,N028,1,36.405,32
C_td,serial,2,1,N029,1,36.094,32
C_td,serial,2,1,N030,1,36.338,32
D_hdr,serial,1,1,N001,1,27.454,23
D_hdr,serial,1,1,N002,1,27.014,23
D_hdr,serial,1,1,N003,1,26.064,22
D_hdr,serial,1,1,N004,1,26.733,22
D_hdr,serial,1,1,N005,1,26.134,22
D_hdr,serial,1,1,N006,1,25.641,21
D_hdr,serial,1,1,N007,1,26.010,22
D_hdr,serial,1,1,N008,1,26.910,22
D_hdr,serial,1,1,N009,1,25.789,21
D_hdr,serial,1,1,N010,1,26.692,22
D_hdr,serial,1,1,N011,1,25.840,21
D_hdr,serial,1,1,N012,1,26.421,22
D_hdr,serial,1,1,N013,1,26.110,22
D_hdr,serial,1,1,N014,1,25.506,21
D_hdr,serial,1,1,N015,1,26.254,22
D_hdr,serial,1,1,N016,1,25.940,22
D_hdr,serial,1,1,N017,1,26.160,22
D_hdr,serial,1,1,N018,1,25.568,21
D_hdr,serial,1,1,N019,1,26.163,22
D_hdr,serial,1,1,N020,1,26.093,22
D_hdr,serial,1,1,N021,1,25.215,21
D_hdr,serial,1,1,N022,1,25.612,21
D_hdr,serial,1,1,N023,1,26.068,22
D_hdr,serial,1,1,N024,1,26.201,22
D_hdr,serial,1,1,N025,1,25.823,21
D_hdr,serial,1,1,N026,1,25.828,21
D_hdr,serial,1,1,N027,1,27.514,23
D_hdr,serial,1,1,N028,1,26.545,22
D_hdr,serial,1,1,N029,1,26.077,22
D_hdr,serial,1,1,N030,1,26.326,22
A,serial,5,1,N001,1,4.365,0
A,serial,5,1,N002,1,4.543,1
A,serial,5,1,N003,1,4.524,0
A,serial,5,1,N004,1,4.513,0
A,serial,5,1,N005,1,4.476,0
A,serial,5,1,N006,1,4.497,0
A,serial,5,1,N007,1,4.471,0
A,serial,5,1,N008,1,4.484,1
A,serial,5,1,N009,1,4.420,0
A,serial,5,1,N010,1,4.473,0
A,serial,5,1,N011,1,4.532,0
A,serial,5,1,N012,1,4.493,0
A,serial,5,1,N013,1,4.478,0
A,serial,5,1,N014,1,4.521,0
A,serial,5,1,N015,1,4.449,0
A,serial,5,1,N016,1,4.449,0
A,serial,5,1,N017,1,4.480,1
A,serial,5,1,N018,1,4.451,0
A,serial,5,1,N019,1,4.426,0
A,serial,5,1,N020,1,4.444,0
A,serial,5,1,N021,1,4.500,0
A,serial,5,1,N022,1,4.531,0
A,serial,5,1,N023,1,4.441,0
A,serial,5,1,N024,1,4.470,0
A,serial,5,1,N025,1,4.464,0
A,serial,5,1,N026,1,4.513,0
A,serial,5,1,N027,1,4.446,0
A,serial,5,1,N028,1,4.654,1
A,serial,5,1,N029,1,4.470,0
A,serial,5,1,N030,1,4.428,0
C_td,msearch,5,1,BATCH,30,147.524,1221
B,serial,1,1,N001,1,10.771,6
B,serial,1,1,N002,1,9.684,6
B,serial,1,1,N003,1,9.797,6
B,serial,1,1,N004,1,8.718,5
B,serial,1,1,N005,1,9.350,5
B,serial,1,1,N006,1,9.692,6
B,serial,1,1,N007,1,9.476,5
B,serial,1,1,N008,1,9.518,6
B,serial,1,1,N009,1,9.566,5
B,serial,1,1,N010,1,9.987,6
B,serial,1,1,N011,1,10.317,6
B,serial,1,1,N012,1,10.971,7
B,serial,1,1,N013,1,10.378,6
B,serial,1,1,N014,1,10.483,6
B,serial,1,1,N015,1,10.299,6
B,serial,1,1,N016,1,10.232,6
B,serial,1,1,N017,1,10.222,6
B,serial,1,1,N018,1,10.926,6
B,serial,1,1,N019,1,10.843,6
B,serial,1,1,N020,1,10.498,6
B,serial,1,1,N021,1,10.559,6
B,serial,1,1,N022,1,10.956,6
B,serial,1,1,N023,1,9.867,5
B,serial,1,1,N024,1,9.357,5
B,serial,1,1,N025,1,9.541,6
B,serial,1,1,N026,1,9.312,5
B,serial,1,1,N027,1,9.085,5
B,serial,1,1,N028,1,9.408,5
B,serial,1,1,N029,1,9.398,5
B,serial,1,1,N030,1,9.103,5
D_hdr,msearch,5,1,BATCH,30,100.008,775
C_td,serial,3,1,N001,1,40.574,36
C_td,serial,3,1,N002,1,39.409,35
C_td,serial,3,1,N003,1,39.642,35
C_td,serial,3,1,N004,1,38.883,35
C_td,serial,3,1,N005,1,39.305,35
C_td,serial,3,1,N006,1,40.229,36
C_td,serial,3,1,N007,1,39.303,35
C_td,serial,3,1,N008,1,38.935,35
C_td,serial,3,1,N009,1,39.213,35
C_td,serial,3,1,N010,1,38.864,35
C_td,serial,3,1,N011,1,40.051,36
C_td,serial,3,1,N012,1,39.575,35
C_td,serial,3,1,N013,1,39.288,35
C_td,serial,3,1,N014,1,39.071,35
C_td,serial,3,1,N015,1,39.280,35
C_td,serial,3,1,N016,1,39.580,35
C_td,serial,3,1,N017,1,39.330,35
C_td,serial,3,1,N018,1,39.131,35
C_td,serial,3,1,N019,1,39.068,34
C_td,serial,3,1,N020,1,39.295,35
C_td,serial,3,1,N021,1,39.262,35
C_td,serial,3,1,N022,1,39.137,35
C_td,serial,3,1,N023,1,39.153,35
C_td,serial,3,1,N024,1,39.609,35
C_td,serial,3,1,N025,1,39.242,35
C_td,serial,3,1,N026,1,39.197,35
C_td,serial,3,1,N027,1,38.794,35
C_td,serial,3,1,N028,1,39.312,35
C_td,serial,3,1,N029,1,39.283,35
C_td,serial,3,1,N030,1,47.214,43
D_td,serial,2,1,N001,1,41.920,38
D_td,serial,2,1,N002,1,41.007,37
D_td,serial,2,1,N003,1,40.351,36
D_td,serial,2,1,N004,1,40.797,37
D_td,serial,2,1,N005,1,41.575,37
D_td,serial,2,1,N006,1,40.087,35
D_td,serial,2,1,N007,1,28.323,24
D_td,serial,2,1,N008,1,27.608,24
D_td,serial,2,1,N009,1,27.852,24
D_td,serial,2,1,N010,1,40.332,36
D_td,serial,2,1,N011,1,40.029,36
D_td,serial,2,1,N012,1,40.255,36
D_td,serial,2,1,N013,1,40.143,36
D_td,serial,2,1,N014,1,40.600,37
D_td,serial,2,1,N015,1,40.741,37
D_td,serial,2,1,N016,1,40.047,36
D_td,serial,2,1,N017,1,40.477,36
D_td,serial,2,1,N018,1,40.102,36
D_td,serial,2,1,N019,1,40.217,36
D_td,serial,2,1,N020,1,40.827,37
D_td,serial,2,1,N021,1,40.218,36
D_td,serial,2,1,N022,1,40.893,37
D_td,serial,2,1,N023,1,40.758,37
D_td,serial,2,1,N024,1,40.143,36
D_td,serial,2,1,N025,1,40.450,36
D_td,serial,2,1,N026,1,40.603,36
D_td,serial,2,1,N027,1,41.273,36
D_td,serial,2,1,N028,1,40.722,37
D_td,serial,2,1,N029,1,40.151,36
D_td,serial,2,1,N030,1,40.685,36
C_td,serial,5,1,N001,1,42.306,38
C_td,serial,5,1,N002,1,42.045,38
C_td,serial,5,1,N003,1,42.044,38
C_td,serial,5,1,N004,1,42.439,38
C_td,serial,5,1,N005,1,44.989,41
C_td,serial,5,1,N006,1,42.089,38
C_td,serial,5,1,N007,1,42.246,38
C_td,serial,5,1,N008,1,43.269,39
C_td,serial,5,1,N009,1,42.300,38
C_td,serial,5,1,N010,1,41.966,38
C_td,serial,5,1,N011,1,41.922,38
C_td,serial,5,1,N012,1,41.974,38
C_td,serial,5,1,N013,1,41.959,38
C_td,serial,5,1,N014,1,40.823,37
C_td,serial,5,1,N015,1,42.026,38
C_td,serial,5,1,N016,1,42.489,38
C_td,serial,5,1,N017,1,42.169,38
C_td,serial,5,1,N018,1,41.768,38
C_td,serial,5,1,N019,1,41.790,38
C_td,serial,5,1,N020,1,43.205,39
C_td,serial,5,1,N021,1,42.049,38
C_td,serial,5,1,N022,1,41.770,38
C_td,serial,5,1,N023,1,48.376,44
C_td,serial,5,1,N024,1,42.274,38
C_td,serial,5,1,N025,1,42.030,38
C_td,serial,5,1,N026,1,41.931,38
C_td,serial,5,1,N027,1,41.787,38
C_td,serial,5,1,N028,1,41.748,38
C_td,serial,5,1,N029,1,41.903,38
C_td,serial,5,1,N030,1,39.293,35
A,serial,1,1,N001,1,4.860,1
A,serial,1,1,N002,1,4.987,1
A,serial,1,1,N003,1,4.837,1
A,serial,1,1,N004,1,4.969,1
A,serial,1,1,N005,1,4.880,1
A,serial,1,1,N006,1,4.785,1
A,serial,1,1,N007,1,4.918,1
A,serial,1,1,N008,1,4.915,1
A,serial,1,1,N009,1,4.866,1
A,serial,1,1,N010,1,4.826,1
A,serial,1,1,N011,1,4.877,1
A,serial,1,1,N012,1,4.868,1
A,serial,1,1,N013,1,4.953,1
A,serial,1,1,N014,1,5.819,2
A,serial,1,1,N015,1,4.954,1
A,serial,1,1,N016,1,4.904,1
A,serial,1,1,N017,1,4.847,1
A,serial,1,1,N018,1,4.916,1
A,serial,1,1,N019,1,4.943,1
A,serial,1,1,N020,1,4.795,1
A,serial,1,1,N021,1,4.955,1
A,serial,1,1,N022,1,4.952,1
A,serial,1,1,N023,1,4.851,1
A,serial,1,1,N024,1,4.781,1
A,serial,1,1,N025,1,4.893,1
A,serial,1,1,N026,1,4.916,1
A,serial,1,1,N027,1,5.101,1
A,serial,1,1,N028,1,4.845,1
A,serial,1,1,N029,1,4.854,1
A,serial,1,1,N030,1,4.891,1
D_td,serial,5,1,N001,1,47.335,43
D_td,serial,5,1,N002,1,46.914,43
D_td,serial,5,1,N003,1,46.577,42
D_td,serial,5,1,N004,1,46.987,43
D_td,serial,5,1,N005,1,47.106,43
D_td,serial,5,1,N006,1,46.458,42
D_td,serial,5,1,N007,1,46.849,43
D_td,serial,5,1,N008,1,47.426,43
D_td,serial,5,1,N009,1,47.990,44
D_td,serial,5,1,N010,1,46.794,43
D_td,serial,5,1,N011,1,46.974,43
D_td,serial,5,1,N012,1,46.677,42
D_td,serial,5,1,N013,1,47.052,43
D_td,serial,5,1,N014,1,47.523,43
D_td,serial,5,1,N015,1,47.211,43
D_td,serial,5,1,N016,1,47.055,43
D_td,serial,5,1,N017,1,47.105,43
D_td,serial,5,1,N018,1,46.681,42
D_td,serial,5,1,N019,1,46.982,43
D_td,serial,5,1,N020,1,48.094,44
D_td,serial,5,1,N021,1,43.423,39
D_td,serial,5,1,N022,1,46.205,42
D_td,serial,5,1,N023,1,46.289,42
D_td,serial,5,1,N024,1,40.942,37
D_td,serial,5,1,N025,1,46.685,43
D_td,serial,5,1,N026,1,46.459,43
D_td,serial,5,1,N027,1,46.606,43
D_td,serial,5,1,N028,1,45.729,42
D_td,serial,5,1,N029,1,46.599,43
D_td,serial,5,1,N030,1,45.546,42
C_td,msearch,1,1,BATCH,30,117.442,987
D_hdr,serial,3,1,N001,1,29.047,24
D_hdr,serial,3,1,N002,1,25.546,21
D_hdr,serial,3,1,N003,1,29.465,25
D_hdr,serial,3,1,N004,1,27.685,23
D_hdr,serial,3,1,N005,1,27.975,24
D_hdr,serial,3,1,N006,1,27.854,23
D_hdr,serial,3,1,N007,1,28.200,24
D_hdr,serial,3,1,N008,1,27.383,23
D_hdr,serial,3,1,N009,1,28.171,24
D_hdr,serial,3,1,N010,1,27.804,23
D_hdr,serial,3,1,N011,1,27.859,23
D_hdr,serial,3,1,N012,1,28.013,23
D_hdr,serial,3,1,N013,1,27.867,23
D_hdr,serial,3,1,N014,1,28.161,24
D_hdr,serial,3,1,N015,1,28.971,24
D_hdr,serial,3,1,N016,1,27.347,23
D_hdr,serial,3,1,N017,1,28.061,23
D_hdr,serial,3,1,N018,1,27.908,23
D_hdr,serial,3,1,N019,1,29.547,25
D_hdr,serial,3,1,N020,1,27.804,23
D_hdr,serial,3,1,N021,1,26.258,21
D_hdr,serial,3,1,N022,1,36.187,31
D_hdr,serial,3,1,N023,1,26.330,21
D_hdr,serial,3,1,N024,1,28.506,24
D_hdr,serial,3,1,N025,1,28.256,23
D_hdr,serial,3,1,N026,1,31.548,27
D_hdr,serial,3,1,N027,1,20.996,17
D_hdr,serial,3,1,N028,1,26.098,22
D_hdr,serial,3,1,N029,1,27.616,23
D_hdr,serial,3,1,N030,1,21.512,17
B,msearch,4,1,BATCH,30,42.679,292
C_td,msearch,4,1,BATCH,30,161.633,1397
C_hdr,msearch,5,1,BATCH,30,88.074,673
C_td,msearch,2,1,BATCH,30,132.314,1101
D_td,msearch,4,1,BATCH,30,173.301,1438
B,serial,3,1,N001,1,11.667,7
